product.sku,product.model,product.product_ring_id,product.status,product.sort_order,product.manufacturer_id,product_to_category.category_name,product.image,product.image_alt,product_image.image.1,product_image.image.2,product_image.image.3,product_image.image.4,product_image.image.5,product_image.image.6,product_image.image.7,product_image.image.8,product_image.image_alt.1,product_image.image_alt.2,product_image.image_alt.3,product_image.image_alt.4,product_image.image_alt.5,product_image.image_alt.6,product_image.image_alt.7,product_image.image_alt.8,product.alapar,product.szorzo,product.tax_class_id,product.gross_price,product.quantity_2,product.instock_status_id,product.minimum,product.shipping,product.available,product.date_available,product_description.name.hu,product_description.quantity_name.hu,product_description.short_description.hu,product_description.description.hu,product_special.price.1,product.product_class_id,attr_values.meret.hu,attr_values.meret_ruha.hu,attr_values.szin.hu
4435_16,700053289307,4435_01,1,-4435,Vans,Férfi cipő;Női cipő,product/2017/4435_1.jpg,Vans Authentic Navy,product/2017/4435_2.jpg,product/2017/4435_3.jpg,product/2017/4435_4.jpg,product/2017/4435_5.jpg,,,,,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Navy,db,,,0,cipo,"45","","Kék"
4435_17,700053289314,4435_01,1,-4435,Vans,Férfi cipő;Női cipő,product/2017/4435_1.jpg,Vans Authentic Navy,product/2017/4435_2.jpg,product/2017/4435_3.jpg,product/2017/4435_4.jpg,product/2017/4435_5.jpg,,,,,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Navy,db,,,0,cipo,"46","","Kék"
4435_18,700053289321,4435_01,1,-4435,Vans,Férfi cipő;Női cipő,product/2017/4435_1.jpg,Vans Authentic Navy,product/2017/4435_2.jpg,product/2017/4435_3.jpg,product/2017/4435_4.jpg,product/2017/4435_5.jpg,,,,,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,Vans Authentic Navy,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Navy,db,,,0,cipo,"47","","Kék"
4436_01,700053288645,,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"35","","Piros"
4436_02,700053288652,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,2,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"36","","Piros"
4436_03,700053288669,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"36,5","","Piros"
4436_04,700053288676,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"37","","Piros"
4436_05,700053288683,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"38","","Piros"
4436_06,700053288690,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"38,5","","Piros"
4436_07,700053288706,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"39","","Piros"
4436_08,700053288713,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"40","","Piros"
4436_09,700053288720,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"40,5","","Piros"
4436_10,700053288737,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"41","","Piros"
4436_11,700053288744,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"42","","Piros"
4436_12,700053288751,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"42,5","","Piros"
4436_13,700053288768,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"43","","Piros"
4436_14,700053288775,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"44","","Piros"
4436_15,700053288782,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,3,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"44,5","","Piros"
4436_16,700053288799,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,3,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"45","","Piros"
4436_17,700053288805,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"46","","Piros"
4436_18,700053288812,4436_01,1,-4436,Vans,Férfi cipő;Női cipő,product/2017/4436_1.jpg,Vans Authentic Red,product/2017/4436_2.jpg,product/2017/4436_3.jpg,product/2017/4436_4.jpg,product/2017/4436_5.jpg,,,,,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,Vans Authentic Red,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Red,db,,,0,cipo,"47","","Piros"
4437_01,700053287938,,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"35","","Fekete"
4437_02,700053287945,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"36","","Fekete"
4437_03,700053287952,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"36,5","","Fekete"
4437_04,700053287969,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"37","","Fekete"
4437_05,700053287976,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"38","","Fekete"
4437_06,700053288508,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"38,5","","Fekete"
4437_07,700053288515,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"39","","Fekete"
4437_08,700053288522,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"40","","Fekete"
4437_09,700053288539,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"40,5","","Fekete"
4437_10,700053288546,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"41","","Fekete"
4437_11,700053288553,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"42","","Fekete"
4437_12,700053288560,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"42,5","","Fekete"
4437_13,700053288577,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"43","","Fekete"
4437_14,700053288584,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"44","","Fekete"
4437_15,700053288591,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"44,5","","Fekete"
4437_16,700053288607,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"45","","Fekete"
4437_17,700053288614,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,1,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"46","","Fekete"
4437_18,700053288621,4437_01,1,-4437,Vans,Férfi cipő;Női cipő,product/2017/4437_1.jpg,Vans Authentic Black,product/2017/4437_2.jpg,product/2017/4437_3.jpg,product/2017/4437_4.jpg,product/2017/4437_5.jpg,,,,,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,Vans Authentic Black,12590.5511811,1.5,27,15990,0,0,1,1,1,,Vans Authentic Black,db,,,0,cipo,"47","","Fekete"
4454_01,700053803732,,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,0,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"35","","Fekete"
4454_02,700053803749,4454_01,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,0,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"36","","Fekete"
4454_03,700053803756,4454_01,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,2,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"36,5","","Fekete"
4454_04,700053803763,4454_01,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,0,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"37","","Fekete"
4454_05,700053803770,4454_01,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,1,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"38","","Fekete"
4454_06,700053803787,4454_01,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,5,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"38,5","","Fekete"
4454_07,700053803794,4454_01,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,2,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"39","","Fekete"
4454_08,700053803848,4454_01,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,0,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"40","","Fekete"
4454_09,700053803855,4454_01,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,2,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"40,5","","Fekete"
4454_10,700053803862,4454_01,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,2,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"41","","Fekete"
4454_11,700053803879,4454_01,1,-4454,Vans,Férfi cipő;Női cipő,product/2017/4454_1.jpg,Vans Old Skool Black/White,product/2017/4454_2.jpg,product/2017/4454_3.jpg,product/2017/4454_4.jpg,product/2017/4454_5.jpg,,,,,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,Vans Old Skool Black/White,14165.3543307,1.5,27,17990,5,0,1,1,1,,Vans Old Skool Black/White,db,,,0,cipo,"42","","Fekete"
